"Data Source","World Development Indicators",

"Last Updated Date","2022-02-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Population ages 15-64, male","SP.POP.1564.MA.IN","14162","14576","14850","15031","15191","15392","15582","15831","16107","16377","16622","16954","17256","17536","17838","18150","18296","18479","18723","19005","19327","19655","20041","20402","20669","20814","20608","20328","20129","20200","20624","21729","23170","24767","26316","27637","28422","28977","29388","29761","30187","30772","31396","32021","32602","33069","33262","33317","33289","33229","33188","33360","33580","33828","34066","34248","34429","34523","34559","34582","34616",
"Aruba","ABW","Population ages 00-04, female (% of female population)","SP.POP.0004.FE.5Y","15.5816898860141","15.1387512388504","14.8813677599442","14.7013040921512","14.4644575828406","14.0914371625777","13.8025873484771","13.2590717299578","12.5708916406591","11.9065084022406","11.3776423033596","10.588119202684","10.1537256437873","9.95305164319249","9.80234354880247","9.5479645563118","9.52717688277458","9.24521604440285","8.78604093017222","8.38726462649192","8.30357722521587","8.59425331787141","8.93975520584963","9.35522275831819","9.67972192911676","9.739335025695","9.85150985774894","9.48565275226452","8.76205787781351","8.04994515067432","7.78268186581145","7.63748700067291","7.70479918805278","7.96931309380802","8.23192740022687","8.30057973862631","8.35460992907802","8.22900903379649","7.94477088406801","7.59300449212787","7.25876773219337","6.96180231714647","6.65171898355755","6.35230544708713","6.08902467321525","5.90040797651275","5.8625578977219","5.92246543344761","6.04040746389501","6.13420695887935","6.12218045112782","6.02786412493914","5.80128503585064","5.48936170212766","5.20327892956918","5.02904533995835","4.83249763825303","4.84745517640255","5.00881263263912","5.18731988472623","5.297199059226",
"Aruba","ABW","Contraceptive prevalence, any modern method (% of married women ages 15-49)","SP.DYN.CONM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Children in employment, wage workers (% of children in employment, ages 7-14)","SL.WAG.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Unemployment with basic education, male (% of male labor force with basic education)","SL.UEM.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","SL.SLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Employers, male (% of male employment) (modeled ILO estimate)","SL.EMP.MPYR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure","SH.UHC.OOPC.25.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","SH.STA.POIS.P5.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Prevalence of underweight, weight for age, female (% of children under 5)","SH.STA.MALN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","SH.STA.AIRP.FE.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Condom use, population ages 15-24, male (% of males ages 15-24)","SH.CON.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","SG.TIM.UWRK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Current education expenditure, primary (% of total expenditure in primary public institutions)","SE.XPD.CPRM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","99.6891937255859","64.1095733642578","93.938102722168","67.5544815063477","","","99.4618225097656","","100","100","100","","100","100","100","100","100","100","","","","",
"Aruba","ABW","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","96.5217437744141","95.4732513427734","92.3076934814453","91.8439712524414","","","95.8990478515625","96.1904830932617","96.4968185424805","97.5683898925781","","","","","","","","",
"Aruba","ABW","Secondary education, general pupils (% female)","SE.SEC.ENRL.GC.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.78745","53.6171","53.94245","54.52419","54.74045","52.71945","53.08951","52.68579","53.76242","54.72049","53.36236","52.69355","52.2369","51.62574","50.91565","50.83083","","","","","","",
"Aruba","ABW","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.3317413330078","96.4230194091797","100.603317260742","100.145988464355","94.1011199951172","92.4528274536133","87.5162506103516","","89.7856216430664","","99.606819152832","","","","106.648582458496","103.005462646484","","","","","","",
"Aruba","ABW","Repeaters, primary, total (% of total enrollment)","SE.PRM.REPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70668","7.58933","8.29801","7.92683","8.96231","8.52234","9.30732","8.77852","8.42838","7.44107","6.95897","7.4059","","","8.13016","7.34515","","","","","","",
"Aruba","ABW","School enrollment, primary, male (% net)","SE.PRM.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.20058","98.34398","","96.01701","95.10213","96.26574","99.04493","","","","94.12297","","","","","","","","","","","",
"Aruba","ABW","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.619117736816","97.1428604125977","94.4040679931641","94.755241394043","90.2159194946289","90.5598983764648","88.1979675292969","93.1861190795898","95.5882415771484","95.1330337524414","96.2425765991211","94.7861022949219","","","96.5706405639648","101.180557250977","","","","","","",
"Aruba","ABW","Compulsory education, duration (years)","SE.COM.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","13","13","13","13","13","13","13","13","13",
"Aruba","ABW","Adequacy of social insurance programs (% of total welfare of beneficiary households)","per_si_allsi.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households)","per_lm_alllm.adq_pop_tot","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Net primary income (Net income from abroad) (constant LCU)","NY.GSR.NFCY.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","GNI (constant LCU)","NY.GNP.MKTP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","GDP per capita growth (annual %)","NY.GDP.PCAP.KD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5932813696001","20.1368079502085","12.2014913549699","2.08965490393935","3.83467885106359","0.270153782497744","1.00940648426682","2.26506662517268","-2.07312044322259","-2.32484588456367","4.24198280379031","-0.146480395348547","-0.728507061177382","5.41726166615236","-5.08748022989613","-5.41198798191346","-0.151921482305937","6.02313296199802","-0.0848791128969566","0.246852819668348","1.40197957743216","-0.224758910607719","-10.5991281698803","-3.88682045338672","3.05578790984498","-1.86510525567148","3.59222312055758","-0.290534420289859","5.12965708792277","1.58786875286513","1.51982143378811","","","",
"Aruba","ABW","Gross value added at basic prices (GVA) (constant 2015 US$)","NY.GDP.FCST.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Adjusted net national income per capita (constant 2015 US$)","NY.ADJ.NNTY.PC.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23868.3397161899","","","","","",
"Aruba","ABW","Adjusted savings: consumption of fixed capital (current US$)","NY.ADJ.DKAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","37604042.4713493","46427305.3731196","58480082.2108575","69416570.789901","75404879.300938","86596656.5828613","95204429.098692","107298458.435523","124873173.319193","142497287.05036","150784881.173614","172637030.417943","184887046.302919","174849562.379702","191455922.681094","197716712.621359","198819786.408887","205539003.400043","227835275.94875","226737425.879047","237310788.567756","257420373.398743","267973756.44659","238428946.207335","234046317.769245","256138393.291025","255095330.560653","271496216.975729","277672803.362909","304368276.511791","309517898.053795","318131467.762888","","","",
"Aruba","ABW","Other manufacturing (% of value added in manufacturing)","NV.MNF.OTHR.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Industry (including construction), value added per worker (constant 2015 US$)","NV.IND.EMPL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00208369943789449","0.0176559801247352","","","","","0.000328510364512077","0.000110625494620609","0.0403710137654195","0.0665623796554778","0.0107480925713675","0.0092286675783555","0.000103174129624319","0.00433026758163429","8.58119270056526E-05","","0.317574698598515","0.0244027676159004","","0.0055695545789101","0.00833230994023053","","0.321565126115337","0.0487977803142067","0.000325247342472767","",
"Aruba","ABW","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","92.8629776","89.26269204","95.51370175","100.300185","112.2681966","115.1423287","114.5852142","122.9837069","88.16896596","94.51971229","103.0980757","104.5878594","101.8871995","96.53252565","111.6584396","126.3141791","124.3809384","119.7753962","121.6806002","121.0373511",
"Aruba","ABW","Merchandise imports from high-income economies (% of total merchandise imports)","TM.VAL.MRCH.HI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0260920099617","85.1139234027614","85.2332550105189","88.008421309789","88.959832340058","81.6268278669329","84.8340928810032","85.4181141066501","86.0348168571289","85.2637816784508","85.3736159142972","84.6596395944893","84.9298411466721","84.9246844175388","81.3795337446674","80.5586813974254","79.796559271316","78.4542457665227","82.1425197558995","87.3114559825812","86.8875525308184","85.4812792594998","84.5587780954253","85.4843404089816","85.3422845550906","",
"Aruba","ABW","Share of tariff lines with international peaks, primary products (%)","TM.TAX.TCOM.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13288","3.74632","3.74632","","3.949511","4.196643","4.318085","4.12127","3.837044","",
"Aruba","ABW","Share of tariff lines with international peaks, manufactured products (%)","TM.TAX.MANF.IP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.80741","13.37699","13.37699","","14.44349","13.5925","13.43895","13.58881","13.58881","",
"Aruba","ABW","Urban population (% of total population)","SP.URB.TOTL.IN.ZS","50.776","50.761","50.746","50.73","50.715","50.7","50.685","50.67","50.654","50.639","50.624","50.609","50.593","50.578","50.563","50.548","50.532","50.517","50.502","50.487","50.472","50.456","50.441","50.426","50.411","50.395","50.38","50.365","50.35","50.335","50.319","50.304","49.998","49.588","49.177","48.767","48.356","47.946","47.536","47.127","46.717","46.339","45.972","45.606","45.24","44.875","44.511","44.147","43.783","43.421","43.059","42.94","42.957","42.99","43.041","43.108","43.192","43.293","43.411","43.546","43.697",
"Aruba","ABW","Population, total","SP.POP.TOTL","54208","55434","56234","56699","57029","57357","57702","58044","58377","58734","59070","59442","59849","60236","60527","60653","60586","60366","60102","59972","60097","60561","61341","62213","62826","63024","62645","61838","61072","61033","62152","64623","68240","72495","76705","80324","83211","85450","87280","89009","90866","92892","94992","97016","98744","100028","100830","101226","101362","101452","101665","102050","102565","103165","103776","104339","104865","105361","105846","106310","106766",
"Aruba","ABW","Population ages 65 and above, male (% of male population)","SP.POP.65UP.MA.ZS","2.03213788431867","2.13376499153852","2.26300137810981","2.36056135300468","2.4913197551634","2.64141539995016","2.78928179533468","2.96280657306731","3.13527888585625","3.35745598775311","3.59318748269178","3.94283746556474","4.31359123587812","4.68127150693332","5.04021993686997","5.3719708523979","5.57082273112808","5.74258773870715","5.88335781885271","6.03634123806591","6.15547437779523","6.24385947081343","6.31733922237837","6.37728998184519","6.42072931642923","6.43512792135929","6.47291510019942","6.50277557494052","6.5461097023889","6.57811511701455","6.58534198767083","6.38917598421498","6.24796326470153","6.16444085092146","6.15027560197273","6.18941841680129","6.29415071741097","6.40118558179558","6.51913172314856","6.66033232138305","6.80548270121103","6.98877763591157","7.18682671591259","7.39797020082056","7.61035978565961","7.82570311514693","8.09012204026286","8.34856668051516","8.59842911321576","8.87877534133223","9.20458062519344","9.49473770761388","9.81379169224473","10.1679731243001","10.5371900826446","10.905901566627","11.3225346741334","11.7202646253473","12.1268211129687","12.5408877346708","12.9971170174954",
"Aruba","ABW","Population ages 35-39, male (% of male population)","SP.POP.3539.MA.5Y","5.20453091483837","5.10632035906114","5.01559440052223","4.94422454120187","4.91104986218993","4.92684489694208","4.95911649145163","5.0283261198494","5.13331933655259","5.23971887829657","5.34824148435337","5.51652892561983","5.66929133858268","5.80900139688597","5.95662356175542","6.15827825792239","6.24597116200169","6.37233209653811","6.54275855000171","6.68993600930774","6.80072377180704","6.8706169326151","6.95308840259653","7.04406667766958","7.14612468958306","7.28468198684981","7.38827683154075","7.56013745704467","7.81729614306686","8.17936682312993","8.60106330930559","8.93545053086536","9.23122500370316","9.45437310062174","9.60519028404146","9.73344103392569","9.78954315465278","9.87188067692896","9.96213635615343","10.0090380292461","9.98015827764727","9.8246085612526","9.55898518225388","9.21831137983157","8.85429956621587","8.50884937150544","8.11306978199645","7.78354798504362","7.52284832031169","7.31278444352503","7.13504590941917","6.92320342049005","6.70554532432986","6.47867250330856","6.26316642359423","6.05480170171583","5.87904698821782","5.71023124737673","5.56086298861556","5.42790872866404","5.32166976027803",
"Aruba","ABW","Population ages 10-14, male (% of male population)","SP.POP.1014.MA.5Y","12.4600158055169","12.5855345449194","12.6931167041416","12.8067650233897","12.8968751118588","12.9400875725321","12.9340554316661","12.9068580878989","12.8735390860102","12.8453134785332","12.8323179174744","12.8133608815427","12.7832933926737","12.7218834111274","12.5852764484268","12.2996102355533","11.9796437659033","11.600912278313","11.1858963408384","10.7552270471889","10.3000921784849","9.63512552088627","8.97744763434384","8.3215051988777","7.73101555352241","7.26840700475229","7.1463598025434","7.18675654242664","7.28346456692913","7.38706348413729","7.50187546886722","7.46343449528642","7.48926085024441","7.53896339253353","7.56388954822375","7.5297859450727","7.59453447727995","7.63457309494216","7.64328214294114","7.66842019883664","7.74283303304673","7.81757498376005","7.91892010728576","8.04145972792054","8.13983158969125","8.17042922604784","8.17148221550015","8.13253012048193","8.03887841170497","7.92097641704593","7.84277313525225","7.72488077618813","7.62635563740536","7.53334012012624","7.4400421325555","7.34520233078613","7.25999076694566","7.17526432554514","7.08343284770321","6.97222607695815","6.80660321472296",
"Aruba","ABW","Wanted fertility rate (births per woman)","SP.DYN.WFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","106.2062","102.8116","99.417","94.4542","89.4914","84.5286","79.5658","74.603","71.665","68.727","65.789","62.851","59.913","59.0044","58.0958","57.1872","56.2786","55.37","54.9542","54.5384","54.1226","53.7068","53.291","53.0288","52.7666","52.5044","52.2422","51.98","51.41","50.84","50.27","49.7","49.13","48.7648","48.3996","48.0344","47.6692","47.304","46.067","44.83","43.593","42.356","41.119","39.6676","38.2162","36.7648","35.3134","33.862","32.792","31.722","30.652","29.582","28.512","27.3444","26.1768","25.0092","23.8416","22.674","21.1736","19.6732","",
"Aruba","ABW","Unemployment, male (% of male labor force) (modeled ILO estimate)","SL.UEM.TOTL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Labor force participation rate for ages 15-24, total (%) (national estimate)","SL.TLF.ACTI.1524.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0099983215332","","","","","","","","","","","","","","","","44.7299995422363","","","","","","","","","","","","","",
"Aruba","ABW","Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Aruba","ABW","Employment in industry (% of total employment) (modeled ILO estimate)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
